h1,h2,hour,weight
3271,14300,394754,1
3271,14300,394762,1
3271,14300,394765,1
3271,14300,394779,1
3271,14300,394787,1
3271,14300,394789,1
3271,14316,394745,1
3271,14316,394762,1
3271,14316,394765,1
3271,14316,394779,1
3271,14334,394703,1
3271,14337,394682,1
3271,14337,394721,1
3271,14337,394754,1
3271,14348,394695,1
3271,14348,394720,1
3271,14390,394698,1
3271,14448,394724,1
3271,14448,394727,1
3271,14459,394722,1
3271,14459,394723,1
3271,14459,394727,1
3271,14479,394744,1
3271,14491,394720,1
3271,14621,394698,1
3271,14656,394724,1
3271,14691,394727,1
3271,14712,394727,1
3271,14725,394727,1
3271,14748,394755,1
3271,14749,394718,1
3271,14752,394718,1
3271,14753,394755,1
3271,14754,394755,1
3271,14814,394720,1
3271,14814,394727,1
3271,14814,394729,1
3271,14818,394699,1
3271,14847,394693,1
3271,14867,394753,1
3271,14867,394765,1
3271,14869,394771,1
3271,14873,394679,1
3271,14873,394694,1
3271,14900,394723,1
3271,14934,394718,1
3271,14934,394723,1
3271,14959,394718,1
3271,14967,394727,1
3271,15029,394694,1
3271,15030,394697,1
3271,15189,394727,1
3271,15223,394675,1
3271,15223,394722,2
3271,15223,394724,1
3271,15223,394727,1
3271,15223,394728,1
3271,15223,394729,1
3271,15231,394694,1
3271,15252,394677,1
3271,15315,394691,1
3271,15331,394724,1
3271,15342,394727,1
3271,15362,394716,1
3271,15362,394718,1
3271,15399,394703,1
3271,15399,394727,1
3271,15406,394721,1
3271,15409,394703,1
3271,15409,394727,1
3271,15415,394703,1
3271,15415,394727,1
3271,15431,394702,1
3271,15438,394724,1
3271,15443,394744,1
3271,15443,394770,1
3271,15500,394675,1
3271,15500,394677,1
3271,15517,394740,1
3271,15528,394728,1
3271,15540,394785,1
3271,15545,394743,1
3271,15553,394727,1
3271,15555,394730,1
3271,15558,394695,1
3271,15562,394729,1
3271,15580,394718,1
3271,15580,394723,1
3271,15580,394743,1
3271,15590,394709,1
3271,15596,394675,2
3271,15596,394676,1
3271,15596,394679,1
3271,15731,394790,1
3271,15755,394719,1
3271,15755,394722,1
3271,15755,394732,1
3271,15786,394776,1
3271,15832,394727,1
3271,15845,394675,1
3271,15853,394785,1
3271,15853,394797,1
3271,15890,394691,1
3271,15910,394729,1
3271,15926,394699,1
3271,15943,394791,1
3271,15945,394791,1
3271,15966,394718,1
3271,15966,394722,1
3271,15968,394724,1
3271,15998,394785,1
3271,16004,394722,1
3271,16006,394729,1
3271,16022,394729,1
3271,16071,394776,1
3271,16074,394729,1
3271,16133,394776,1
3271,16164,394698,1
3271,16200,394727,1
3271,16203,394724,1
3271,16203,394727,1
3271,16203,394771,1
3271,16227,394694,1
3271,16236,394727,1
3271,16237,394744,1
3271,16242,394709,1
3271,16266,394750,1
3271,16270,394727,1
3271,16270,394728,2
3271,16291,394723,1
3271,16313,394766,1
3271,16314,394720,1
3271,16348,394703,1
3271,16362,394744,1
3271,16362,394770,1
3271,16368,394785,1
3271,16393,394677,1
3271,16400,394679,1
3271,16404,394679,1
3271,16404,394703,1
3271,16405,394679,1
3271,16412,394780,1
3271,16443,394727,1
3271,16445,394793,1
3271,16450,394732,1
3271,16491,394695,1
3271,16491,394699,1
3271,16491,394712,1
3271,16491,394718,1
3271,16491,394719,1
3271,16491,394720,1
3271,16491,394721,1
3271,16491,394740,1
3271,16492,394695,1
3271,16492,394699,1
3271,16492,394719,1
3271,16492,394721,1
3271,16656,394727,1
3271,16659,394790,1
3271,16664,394673,1
3271,16725,394769,1
3271,16775,394722,1
3271,16790,394790,1
3271,16867,394674,1
3271,16867,394695,1
3271,16867,394699,1
3271,16867,394703,1
3271,16867,394712,1
3271,16867,394718,1
3271,16867,394719,1
3271,16867,394721,1
3271,16867,394724,1
3271,16867,394725,1
3271,16867,394727,1
3271,16867,394729,1
3271,16867,394740,1
3271,16867,394744,1
3271,16867,394745,1
3271,16867,394747,1
3271,16867,394753,1
3271,16867,394762,1
3271,16867,394765,1
3271,16867,394770,1
3271,16867,394789,1
3271,16867,394793,1
3271,16867,394795,1
3271,16869,394695,1
3271,16869,394699,1
3271,16869,394712,1
3271,16869,394718,1
3271,16869,394721,1
3271,16869,394724,1
3271,16870,394674,1
3271,16870,394679,1
3271,16870,394703,1
3271,16870,394725,1
3271,16870,394727,1
3271,16871,394674,1
3271,16871,394695,1
3271,16871,394699,1
3271,16871,394703,1
3271,16871,394712,1
3271,16871,394718,1
3271,16871,394719,1
3271,16871,394721,1
3271,16871,394724,1
3271,16871,394725,1
3271,16871,394727,1
3271,16871,394745,1
3271,16871,394747,1
3271,16871,394753,1
3271,16871,394762,1
3271,16871,394765,1
3271,16871,394793,1
3271,16871,394795,1
3271,16873,394712,1
3271,16873,394718,1
3271,16873,394724,1
3271,16883,394697,1
3271,16883,394699,1
3271,16883,394712,1
3271,16883,394718,1
3271,16883,394724,1
3271,16955,394682,1
3271,16956,394693,1
3271,16957,394693,1
3271,17015,394722,1
3271,17016,394790,1
3271,17017,394790,1
3271,17023,394682,1
3271,17024,394728,1
3271,17075,394695,1
3271,17094,394698,1
3271,17097,394680,1
3271,17100,394724,1
3271,17100,394729,1
3271,17100,394793,1
3271,17112,394697,1
3271,17128,394703,1
3271,17213,394787,1
3271,17219,394681,1
3271,17232,394699,1
3271,17232,394729,1
3271,17286,394793,1
3271,17305,394742,1
3271,17338,394681,1
3271,17411,394726,1
3271,17411,394728,1
3271,17446,394728,1
3271,17447,394721,1
3271,17447,394724,1
3271,17452,394687,1
3272,3324,394727,1
3272,3420,394677,1
3272,4034,394750,1
3272,4266,394750,1
3272,4394,394678,1
3272,4447,394678,1
3272,4447,394696,1
3272,4447,394712,1
3272,4447,394720,2
3272,4447,394722,1
3272,4447,394723,2
3272,4447,394724,3
3272,4447,394725,1
3272,4447,394726,2
3272,4447,394727,6
3272,4447,394728,2
3272,4447,394729,1
3272,4447,394730,2
3272,4447,394750,3
3272,4461,394677,1
3272,4634,394725,1
3272,4754,394726,1
3272,4756,394726,1
3272,4785,394721,1
3272,4798,394675,1
3272,5170,394777,1
3272,5175,394778,1
3272,5228,394724,1
3272,5592,394726,1
3272,5597,394774,1
3272,5600,394727,1
3272,5809,394727,1
3272,6029,394726,1
3272,6034,394723,1
3272,6034,394724,1
3272,6047,394719,1
3272,6047,394720,1
3272,6047,394723,1
3272,6047,394724,2
3272,6047,394726,1
3272,6047,394727,1
3272,6052,394722,1
3272,6191,394726,1
3272,6849,394719,1
3272,6849,394727,2
3272,6854,394719,1
3272,6976,394721,1
3272,7307,394743,1
3272,7368,394720,1
3272,7614,394723,1
3272,7828,394726,1
3272,7932,394677,1
3272,8069,394726,1
3272,8354,394726,1
3272,8790,394750,1
3272,8817,394727,5
3272,8817,394728,3
3272,8817,394743,1
3272,8817,394746,1
3272,9134,394675,1
3272,9134,394677,1
3272,9134,394695,1
3272,9397,394674,1
3272,9407,394774,1
3272,9407,394776,1
3272,9491,394750,1
3272,9739,394726,1
3272,9830,394750,1
3272,10584,394727,1
3272,10588,394727,1
3272,11772,394695,1
3272,11797,394743,1
3272,12057,394723,1
3272,12295,394727,1
3272,12372,394724,1
3272,12727,394727,1
3272,12727,394728,1
3272,12970,394721,1
3272,13385,394778,1
3272,13662,394721,1
3272,13701,394678,1
3272,13743,394721,1
3272,13743,394722,1
3272,14190,394723,1
3272,14232,394750,1
3272,14424,394723,1
3272,14459,394721,1
3272,14558,394746,1
3272,14564,394724,1
3272,15148,394695,1
3272,15293,394724,1
3272,15306,394750,1
3272,15388,394750,1
3272,15596,394674,1
3272,15601,394696,1
3272,15823,394743,1
3273,4394,394743,1
3273,4447,394743,1
3273,14759,394743,1
3273,16662,394743,1
3274,4447,394678,1
3275,3904,394677,1
3275,6047,394718,1
3275,10198,394705,1
3275,10198,394741,1
3275,10747,394677,1
3276,5170,394677,1
3276,14337,394677,1
3277,11991,394797,1
3280,11859,394740,1
3280,11860,394740,1
3280,12271,394740,1
3281,8580,394729,1
3282,10137,394691,1
3282,10573,394691,1
3282,16239,394691,1
3283,3497,394770,1
3283,4090,394770,1
3283,5547,394770,1
3283,5616,394770,1
3283,7484,394770,1
3283,7599,394770,1
3283,8279,394770,1
3283,9231,394770,1
3283,10137,394770,1
3283,12067,394770,1
3283,14744,394770,1
3283,16238,394770,1
3283,16239,394770,1
3284,6671,394751,1
3284,7328,394753,1
3284,8288,394751,1
3284,14127,394749,1
3285,3420,394675,1
3285,4414,394675,1
3285,4532,394675,1
3285,4677,394675,1
3285,5170,394674,1
3285,7932,394675,1
3285,12721,394674,1
3285,13266,394674,1
3285,14894,394674,1
3286,4447,394695,1
3286,13437,394737,1
3287,7368,394675,1
3288,4394,394694,1
3288,4447,394694,1
3288,4473,394694,1
3288,4525,394694,1
3288,9968,394724,1
3288,12739,394724,1
3288,12747,394724,1
3288,13662,394694,1
3288,14076,394694,1
3288,15331,394724,1
3289,3295,394721,1
3289,3295,394722,1
3289,4447,394721,1
3289,4447,394722,1
3289,6047,394721,1
3289,6047,394722,1
3289,7055,394749,1
3289,8718,394749,1
3289,9165,394749,1
3289,9704,394749,1
3290,9134,394798,1
3291,9502,394717,1
3292,3295,394676,1
3292,6388,394676,1
3292,7708,394676,1
3292,15596,394676,1
3293,3298,394732,1
3293,3637,394732,1
3293,4401,394696,1
3293,4401,394697,1
3293,4447,394696,1
3293,4447,394697,1
3293,4447,394700,1
3293,4447,394732,1
3293,4798,394732,1
3293,5600,394696,1
3293,6034,394721,1
3293,6047,394721,1
3293,6047,394732,1
3293,7368,394696,1
3293,7368,394697,1
3293,8818,394732,1
3293,10146,394721,1
3293,10763,394697,1
3293,10858,394696,1
3293,12325,394732,1
3293,13182,394732,1
3293,14300,394696,1
3293,15755,394732,1
3293,16400,394696,1
3293,16450,394732,1
3294,6709,394730,1
3295,3420,394679,1
3295,3888,394680,1
3295,4203,394676,1
3295,4447,394676,1
3295,4447,394677,1
3295,4447,394682,1
3295,4447,394695,1
3295,4447,394700,1
3295,4447,394721,4
3295,4447,394722,1
3295,4447,394728,1
3295,5175,394676,1
3295,5228,394679,1
3295,5252,394680,1
3295,5592,394680,1
3295,6047,394700,1
3295,6047,394721,3
3295,6047,394722,1
3295,6191,394679,1
3295,6191,394680,1
3295,6254,394721,1
3295,6362,394721,1
3295,6388,394676,1
3295,6849,394695,1
3295,6849,394721,1
3295,6876,394676,1
3295,7368,394721,1
3295,7708,394676,1
3295,7932,394679,1
3295,8192,394676,1
3295,9709,394700,1
3295,9711,394700,1
3295,10220,394679,1
3295,10850,394676,1
3295,10906,394676,1
3295,11565,394676,1
3295,12740,394680,1
3295,14100,394721,1
3295,14197,394680,1
3295,14300,394721,1
3295,15223,394682,1
3295,15596,394676,1
3295,15596,394677,1
3295,15596,394679,1
3295,15845,394676,1
3295,17447,394680,1
3297,4447,394729,1
3297,5600,394729,1
3297,10058,394729,1
3298,3637,394732,1
3298,4447,394732,1
3298,4798,394732,1
3298,6047,394732,1
3298,8818,394732,1
3298,12325,394732,1
3298,13182,394732,1
3298,15755,394732,1
3298,16450,394732,1
3299,7231,394750,1
3300,4447,394695,1
3301,8284,394722,1
3301,8286,394722,1
3301,15845,394722,1
3302,4447,394720,1
3302,12587,394720,1
3302,14906,394720,1
3303,3904,394678,1
3303,4164,394684,1
3303,4447,394675,1
3303,4447,394678,1
3303,4447,394684,1
3303,4853,394729,1
3303,5777,394684,1
3303,6695,394684,1
3303,6784,394705,1
3303,7365,394694,1
3303,7428,394729,1
3303,7635,394759,1
3303,8537,394684,1
3303,9789,394729,1
3303,11061,394684,1
3303,14003,394684,1
3303,16661,394694,1
3304,3447,394718,1
3304,4447,394718,1
3304,4879,394718,1
3304,6129,394718,1
3304,7378,394718,1
3304,7379,394718,1
3304,7615,394718,1
3305,3373,394724,1
3305,3985,394724,1
3305,6719,394724,1
3306,6071,394682,1
3306,7283,394682,1
3306,13662,394682,1
3307,7490,394699,1
3308,4447,394721,1
3308,5228,394721,1
3308,5233,394721,1
3308,5264,394721,1
3308,6034,394721,1
3308,6047,394721,1
3309,4447,394684,1
3309,4447,394720,1
3309,4447,394730,1
3309,5409,394723,1
3309,7615,394720,1
3309,8036,394723,1
3309,8761,394723,1
3309,10058,394720,1
3309,10248,394720,1
3309,15755,394684,1
3310,7419,394718,1
3311,9584,394704,1
3313,3769,394715,1
3313,3896,394715,1
3313,4447,394722,1
3313,7501,394715,1
3313,8841,394722,1
3313,14920,394715,1
3314,4447,394718,1
3314,5574,394773,1
3314,6780,394773,1
3314,7368,394791,1
3314,7375,394791,1
3314,7379,394773,1
3314,10853,394773,1
3314,12320,394773,1
3314,13141,394773,1
3314,15502,394773,1
3314,15943,394791,1
3314,15945,394791,1
3314,16663,394773,1
3315,3369,394720,1
3315,3420,394690,1
3315,3904,394690,1
3315,4447,394690,1
3315,4447,394720,1
3315,4447,394747,1
3315,4995,394690,1
3315,5175,394682,1
3315,5588,394682,1
3315,5592,394682,1
3315,5600,394682,1
3315,5600,394720,1
3315,5611,394682,1
3315,5790,394720,1
3315,6815,394690,1
3315,6849,394720,1
3315,7283,394690,1
3315,7932,394690,1
3315,8019,394747,1
3315,8354,394720,1
3315,10044,394682,1
3315,10137,394690,1
3315,10249,394690,1
3315,12142,394682,1
3315,13097,394690,1
3315,14190,394682,1
3315,14337,394682,1
3315,16955,394682,1
3317,3766,394693,1
3317,4447,394693,1
3317,6568,394693,1
3317,6719,394693,1
3317,14868,394693,1
3318,6475,394690,1
3319,6034,394726,1
3320,3904,394677,1
3320,4447,394677,1
3320,6191,394677,1
3320,7368,394677,1
3320,8846,394677,1
3320,9131,394677,1
3320,9497,394677,1
3322,3420,394677,1
3322,4447,394720,1
3322,4447,394724,1
3322,5585,394720,1
3322,5585,394724,1
3322,5786,394724,1
3322,6047,394724,1
3322,6155,394701,1
3322,7774,394701,1
3322,7932,394677,1
3322,8133,394701,1
3322,8473,394701,1
3322,8838,394677,1
3322,9721,394720,1
3322,11892,394677,1
3322,12281,394677,1
3322,14185,394677,1
3322,15500,394677,1
3323,4447,394764,1
3323,6728,394764,1
3324,3341,394727,1
3324,3590,394730,1
3324,4447,394695,1
3324,4447,394697,1
3324,4447,394703,1
3324,4447,394718,1
3324,4447,394720,1
3324,4447,394722,3
3324,4447,394723,3
3324,4447,394724,1
3324,4447,394726,2
3324,4447,394730,1
3324,4447,394735,1
3324,4447,394785,1
3324,5228,394722,1
3324,5587,394722,1
3324,5590,394676,1
3324,5600,394697,1
3324,5600,394700,1
3324,5600,394703,1
3324,5600,394720,1
3324,5600,394722,3
3324,5600,394723,2
3324,5600,394724,1
3324,5600,394725,1
3324,5600,394726,2
3324,5600,394727,1
3324,5820,394730,1
3324,5864,394695,1
3324,6047,394722,1
3324,6047,394723,2
3324,6047,394724,1
3324,6052,394723,1
3324,6052,394727,1
3324,6207,394718,1
3324,6436,394720,1
3324,6621,394697,1
3324,6849,394681,1
3324,6849,394700,1
3324,6849,394722,1
3324,7368,394722,1
3324,7368,394723,1
3324,7368,394724,1
3324,7768,394720,1
3324,8817,394727,1
3324,8838,394730,1
3324,8842,394727,1
3324,8968,394676,1
3324,10584,394730,1
3324,10760,394681,1
3324,10880,394725,1
3324,11980,394725,1
3324,12281,394730,1
3324,12587,394725,1
3324,13186,394726,1
3324,14060,394723,1
3324,14185,394718,1
3324,14190,394726,1
3324,14197,394730,1
3324,14261,394681,1
3324,15650,394681,1
3324,17180,394681,1
3324,17411,394697,1
3324,17411,394723,1
3324,17411,394725,1
3324,17411,394726,1
3325,4447,394696,1
3326,3347,394683,1
3326,4447,394683,1
3326,7387,394683,1
3326,7748,394683,1
3327,3343,394705,1
3327,3348,394783,1
3327,5170,394718,1
3327,6157,394764,1
3327,6272,394764,1
3327,6273,394764,1
3327,7561,394783,1
3327,7943,394702,1
3327,8426,394783,1
3327,9371,394702,1
3327,11438,394783,1
3327,12745,394702,1
3328,3338,394767,1
3328,5100,394767,1
3328,6927,394767,1
3328,8986,394767,1
3328,15771,394767,1
3329,4598,394776,1
3329,5581,394776,1
3331,3334,394742,1
3331,3339,394742,1
3331,8522,394742,1
3333,3500,394728,1
3333,4447,394727,1
3333,4447,394795,1
3333,7368,394795,1
3333,8534,394728,1
3333,9504,394728,1
3334,3339,394742,1
3334,8522,394742,1
3335,3344,394700,1
3336,3945,394761,1
3336,4447,394720,1
3336,4661,394702,1
3336,6047,394720,1
3336,6083,394761,1
3336,6968,394761,1
3336,7062,394720,1
3337,4818,394797,1
3337,8300,394797,1
3337,8574,394797,1
3337,9871,394797,1
3338,5100,394767,1
3338,6927,394767,1
3338,8986,394767,1
3338,15771,394767,1
3339,8522,394742,1
3341,4447,394726,1
3341,6052,394727,1
3341,8842,394727,1
3342,4447,394755,1
3342,6388,394755,1
3342,9637,394755,1
3342,11787,394755,1
3342,14748,394755,1
3342,14753,394755,1
3342,14754,394755,1
3345,3420,394676,1
3345,3611,394692,1
3345,4447,394676,1
3345,4447,394680,1
3345,4447,394692,1
3345,4447,394720,1
3345,4447,394723,1
3345,4447,394750,1
3345,5582,394729,1
3345,5585,394723,1
3345,5600,394738,1
3345,6775,394729,1
3345,6819,394720,1
3345,6873,394723,1
3345,7387,394729,1
3345,7932,394676,1
3345,8183,394729,1
3345,9614,394720,1
3345,10248,394729,1
3345,10254,394729,1
3345,10331,394692,1
3345,10461,394692,1
3345,13283,394723,1
3345,13292,394750,1
3345,13294,394750,1
3345,13298,394750,1
3345,14900,394723,1
3345,14934,394723,1
3346,4447,394721,1
3346,7368,394721,1
3347,4185,394722,1
3347,4447,394683,1
3347,4447,394722,1
3347,4447,394723,1
3347,4447,394724,1
3347,4447,394727,1
3347,4447,394728,1
3347,4447,394770,1
3347,4791,394722,1
3347,4798,394722,1
3347,6034,394723,1
3347,6047,394678,1
3347,6047,394722,1
3347,6047,394723,1
3347,6047,394724,1
3347,6052,394722,1
3347,6820,394723,1
3347,6820,394724,1
3347,6820,394728,1
3347,6849,394722,1
3347,7368,394722,1
3347,7387,394683,1
3347,7680,394722,1
3347,7748,394683,1
3347,7814,394762,1
3347,8181,394722,1
3347,8354,394722,1
3347,9309,394727,1
3347,9309,394728,1
3347,10248,394722,1
3347,10736,394722,1
3347,10780,394722,1
3347,10804,394797,1
3347,10941,394722,1
3347,11111,394722,1
3347,11556,394722,1
3347,12586,394721,1
3347,12717,394721,1
3347,12717,394722,1
3347,12747,394721,1
3347,12749,394721,1
3347,12752,394785,1
3347,12806,394722,1
3347,13106,394722,1
3347,13504,394722,1
3347,13662,394722,1
3347,13906,394722,1
3347,14016,394722,1
3347,14185,394721,1
3347,14190,394717,1
3347,14197,394722,1
3347,14300,394722,1
3347,14459,394722,1
3347,14558,394722,1
3347,14695,394722,1
3347,14724,394722,1
3347,14814,394727,1
3347,14899,394722,1
3347,15223,394722,1
3347,15223,394723,1
3347,15223,394727,1
3347,15223,394728,1
3347,15331,394722,1
3347,15455,394762,1
3347,15579,394722,1
3347,16270,394727,1
3347,16270,394728,1
3347,16634,394722,1
3347,17169,394770,1
3347,17169,394771,1
3347,17446,394728,1
3348,7357,394770,1
3348,7561,394783,1
3348,7615,394760,1
3348,7617,394745,1
3348,8426,394783,1
3348,8647,394745,1
3348,8647,394760,1
3348,8647,394770,1
3348,8647,394798,1
3348,8926,394770,1
3348,8927,394736,1
3348,8927,394745,1
3348,8927,394760,1
3348,8927,394794,1
3348,8927,394798,1
3348,9009,394736,1
3348,9009,394745,1
3348,9009,394760,1
3348,9009,394770,1
3348,9009,394794,1
3348,9009,394798,1
3348,11438,394783,1
3348,13262,394798,1
3349,4156,394696,1
3349,4447,394689,1
3349,4447,394696,1
3349,4447,394724,1
3349,6047,394696,1
3349,6105,394696,1
3349,6229,394724,1
3349,6229,394729,1
3349,6456,394776,1
3349,6461,394776,1
3349,6527,394705,1
3349,6718,394699,1
3349,6718,394722,1
3349,6733,394693,1
3349,7326,394724,1
3349,7342,394696,1
3349,7368,394696,1
3349,7368,394705,1
3349,7368,394733,1
3349,7411,394729,1
3349,7477,394785,1
3349,7520,394776,1
3349,7549,394766,1
3349,7550,394766,1
3349,7580,394776,1
3349,7811,394729,1
3349,7818,394724,1
3349,8262,394729,1
3349,8736,394722,1
3349,8742,394739,1
3349,8743,394739,1
3349,8814,394722,1
3349,8975,394766,1
3349,8979,394739,1
3349,9051,394733,1
3349,9055,394699,1
3349,9055,394729,1
3349,9677,394785,1
3349,9861,394785,1
3349,10229,394776,1
3349,10704,394795,1
3349,10866,394724,1
3349,10890,394773,1
3349,10983,394785,1
3349,10998,394795,1
3349,11044,394793,1
3349,11194,394724,1
3349,11194,394729,1
3349,11194,394793,1
3349,11424,394776,1
3349,11436,394766,1
3349,11571,394699,1
3349,11571,394729,1
3349,11616,394729,1
3349,11625,394739,1
3349,11760,394766,1
3349,11956,394729,1
3349,11961,394729,1
3349,11970,394776,1
3349,12023,394729,1
3349,12119,394729,1
3349,12119,394785,1
3349,12561,394729,1
3349,12669,394739,1
3349,12702,394699,1
3349,12747,394696,1
3349,12747,394733,1
3349,12751,394724,1
3349,12760,394785,1
3349,12761,394785,1
3349,12974,394705,1
3349,13077,394729,1
3349,13178,394729,1
3349,13228,394733,1
3349,13233,394705,1
3349,13427,394699,1
3349,13427,394724,1
3349,13427,394729,1
3349,13428,394724,1
3349,13428,394729,1
3349,13662,394696,1
3349,14004,394705,1
3349,14446,394733,1
3349,14804,394705,1
3349,14818,394699,1
3349,15223,394733,1
3349,15331,394733,1
3349,15340,394696,1
3349,15351,394733,1
3349,15527,394705,1
3349,15540,394785,1
3349,15562,394729,1
3349,15643,394773,1
3349,15786,394776,1
3349,15853,394785,1
3349,15910,394729,1
3349,15998,394785,1
3349,16006,394729,1
3349,16022,394729,1
3349,16071,394776,1
3349,16074,394729,1
3349,16133,394776,1
3349,16319,394733,1
3349,16368,394785,1
3349,16443,394733,1
3349,16445,394793,1
3349,16491,394699,1
3349,16492,394699,1
3349,16867,394699,1
3349,16867,394724,1
3349,16867,394729,1
3349,16867,394793,1
3349,16867,394795,1
3349,16869,394699,1
3349,16869,394724,1
3349,16871,394699,1
3349,16871,394724,1
3349,16871,394793,1
3349,16871,394795,1
3349,16873,394724,1
3349,16883,394699,1
3349,16883,394724,1
3349,17100,394724,1
3349,17100,394729,1
3349,17100,394793,1
3349,17232,394699,1
3349,17232,394729,1
3349,17286,394793,1
3350,7368,394766,1
3350,7368,394767,1
3351,5973,394776,1
3352,15316,394730,1
3353,8241,394701,1
3354,4447,394678,1
3355,4447,394717,1
3355,9578,394717,1
3356,5859,394773,1
3356,6388,394773,1
3356,6528,394773,1
3356,6849,394786,1
3356,8576,394773,1
3356,12310,394786,1
3356,17173,394773,1
3358,4025,394717,1
3358,4447,394702,1
3358,7379,394702,1
3358,8316,394717,1
3358,10389,394775,1
3358,10390,394775,1
3358,10418,394702,1
3358,12764,394775,1
