user,hashtag,hour,weight
4419,9262,445710,1
4446,9731,445716,1
4446,10120,445716,1
4454,7569,445709,1
4460,154,445698,1
4460,1988,445698,1
4460,6583,445698,1
4460,6784,445698,1
4460,7132,445698,1
4461,5294,445714,1
4470,9321,445695,1
4482,310,445709,1
4482,5501,445709,1
4482,6235,445709,1
4482,11386,445709,1
4486,770,445710,1
4486,3728,445710,1
4486,4639,445710,1
4486,7255,445710,1
4486,7526,445710,1
4486,9262,445710,1
4494,6544,445693,1
4511,722,445692,1
4511,7204,445692,1
4511,9262,445692,1
4511,9483,445692,1
4517,4884,445758,1
4528,10650,445708,1
4532,6705,445693,1
4549,9042,445714,1
4549,9268,445714,1
4551,770,445706,2
4551,770,445716,1
4551,3956,445706,2
4551,3956,445716,1
4551,10743,445706,2
4551,10743,445716,1
4554,8681,445692,1
4564,2809,445703,1
4577,154,445699,1
4582,32,445718,1
4582,2347,445718,1
4582,7410,445718,1
4582,9756,445702,1
4582,11090,445718,1
4582,11267,445702,1
4586,4397,445692,1
4612,8337,445710,1
4625,11386,445707,1
4629,4445,445717,1
4632,1164,445709,1
4632,3750,445709,1
4640,1088,445693,1
4640,4639,445693,1
4640,8415,445693,1
4652,7062,445761,1
4668,154,445711,1
4668,10120,445711,1
4673,154,445690,2
4673,1164,445690,1
4673,1480,445690,1
4673,4639,445690,1
4673,6784,445690,1
4673,7132,445690,1
4673,8062,445690,1
4673,8791,445690,1
4673,9138,445690,1
4680,4639,445701,1
4685,154,445698,1
4685,9262,445698,1
4702,2503,445713,1
4708,154,445694,1
4708,835,445694,1
4708,2509,445694,1
4708,4639,445694,1
4708,7132,445694,1
4708,7569,445694,1
4708,7922,445694,1
4708,8016,445694,1
4708,8681,445694,1
4708,10529,445694,1
4712,154,445735,1
4712,10120,445735,1
4717,10120,445735,1
4718,10030,445691,1
4723,6488,445707,1
4782,7569,445761,1
4796,6237,445690,1
4809,6514,445695,1
4809,6535,445695,1
4814,892,445697,2
4814,8376,445697,2
4814,8524,445697,2
4814,8546,445697,2
4814,9057,445697,1
4814,9896,445697,1
4814,10903,445697,1
4814,11330,445697,2
4832,154,445691,1
4832,154,445709,1
4832,7642,445709,1
4835,1286,445735,1
4835,2688,445735,1
4835,4938,445735,1
4838,62,445760,1
4838,102,445760,1
4838,528,445760,1
4838,561,445760,1
4838,1373,445761,1
4838,1423,445760,1
4838,4972,445760,1
4838,5974,445760,1
4838,6285,445760,1
4838,8671,445761,1
4838,8972,445760,1
4838,9952,445760,1
4838,11279,445760,1
4838,11367,445761,1
4873,3167,445742,1
4882,1460,445691,1
4901,1630,445703,1
4901,2196,445703,1
4902,6936,445703,1
4931,9262,445690,1
4941,154,445698,1
4941,4639,445698,1
4941,10195,445698,1
4943,3226,445697,1
4943,4639,445697,1
